Id,SalePrice
2735,137761.95376430298
2736,140960.769943597
2737,122420.35851790273
2738,136032.78632122203
2739,159610.5510826045
2740,140599.5638667097
2741,144286.3928826587
2742,153097.35154398944
2743,150410.90454126534
2744,158012.61488083552
2745,144730.85612152034
2746,137150.91490341487
2747,149025.0459351539
2748,120297.4627777275
2749,127546.69089029614
2750,132553.95765682674
2751,133419.35962843514
2752,206920.0589824634
2753,149739.6443953924
2754,220085.96157967427
2755,135614.43197570567
2756,82901.37054975213
2757,62776.06663670497
2758,78946.30769309547
2759,155885.40701460806
2760,119333.98581591362
2761,146891.6717908698
2762,148739.64105890645
2763,184416.39497397828
2764,156366.43361994415
2765,278812.39351871965
2766,122458.2959642877
2767,79829.72416477658
2768,128275.45802172506
2769,129594.22199606866
2770,141474.82970053583
2771,111729.21925372386
2772,116175.37412757425
2773,148262.0964141128
2774,138704.27781370736
2775,108772.23396511599
2776,137880.25228194226
2777,147253.37091706466
2778,101963.64028751489
2779,120532.38863851874
2780,101401.27543751671
2781,101079.79329270203
2782,99691.27827117455
2783,98403.60774341482
2784,124674.32300353138
2785,137139.24422681466
2786,68437.41004180287
2787,122220.01713986015
2788,73044.14243198327
2789,187422.5472618667
2790,91691.38459058093
2791,115674.3711246872
2792,61224.52803266504
2793,154452.08258988606
2794,95933.88537098648
2795,121756.9578616324
2796,103480.5069124282
2797,210383.46322394672
2798,98805.3927938771
2799,112266.55726157741
2800,73588.92233532776
2801,113564.99700171892
2802,128770.39059905244
2803,168316.69947588866
2804,136216.5963043826
2805,98771.92381155831
2806,88353.54908864074
2807,156573.28747394274
2808,145290.9478253968
2809,132128.77179024948
2810,131011.65000119332
2811,153959.68185692147
2812,151567.22175987283
2813,164802.88144749877
2814,160633.12245822928
2815,99397.31304180606
2816,240805.55460162158
2817,143784.71868972344
2818,125592.70892767949
2819,178994.27360234366
2820,136513.20861275683
2821,108775.25117866609
2822,180094.61755234338
2823,311322.65142353746
2824,174951.59599643512
2825,145378.28338838124
2826,130374.7150429432
2827,139334.26546693192
2828,215771.78870151393
2829,185618.66148021733
2830,241841.42272744587
2831,184354.3881140206
2832,240797.39986508884
2833,288668.24987755757
2834,218591.05562042497
2835,217349.26885147055
2836,190309.07619146854
2837,158564.11829347865
2838,146870.88024598436
2839,175531.4087730969
2840,196955.52439948017
2841,201524.3281120915
2842,225268.15052427922
2843,148416.700670134
2844,157705.5674256979
2845,122158.0153951429
2846,209888.21610347682
2847,200530.967541234
2848,223188.0608256814
2849,209281.49691793302
2850,289547.8671556679
2851,225486.1024417668
2852,237820.35004459802
2853,233245.0411152577
2854,138350.01524356854
2855,203655.14746575025
2856,200265.04216212805
2857,187826.41923633643
2858,201946.4024817037
2859,114621.23460382785
2860,131318.16577447156
2861,130914.89360141031
2862,187507.83369656032
2863,124330.46232658923
2864,259970.80114756117
2865,139213.99373621453
2866,134656.12886092323
2867,102450.45776747765
2868,106800.76086479348
2869,111764.78600448892
2870,126765.17501492018
2871,93839.61213843452
2872,56783.79986497102
2873,101809.96924404995
2874,133566.82045538092
2875,118991.91647259104
2876,161653.32825317394
2877,143721.56045786286
2878,168784.5898228822
2879,134121.02841213485
2880,104611.52460533247
2881,150213.99751086588
2882,158004.8833376637
2883,185506.682368897
2884,182726.6189505936
2885,183488.2554478371
2886,212790.13256460964
2887,97429.37701433465
2888,136167.84921614375
2889,55486.810292441674
2890,78436.76858138012
2891,139406.66924209837
2892,43749.86400281896
2893,80672.05934815606
2894,49513.4737730349
2895,307300.6469178105
2896,278688.8471405943
2897,202591.00625168363
2898,148968.83898834093
2899,218207.0142347183
2900,158325.57126882614
2901,202819.47607879766
2902,181647.95023808573
2903,339700.3778984746
2904,348331.5421445996
2905,74527.17188326288
2906,181204.05871526108
2907,113003.73392075891
2908,127995.3163657784
2909,147142.93312540904
2910,75984.164758543
2911,82899.38571253208
2912,148339.11213521828
2913,83718.62257018308
2914,78880.4739050354
2915,82226.39930223774
2916,82837.66650643709
2917,161261.61006330085
2918,110658.94473683341
2919,217719.52736105782
